336,1123.15,1413.12,0.794801574,Gigabit Ethernet,40G Ethernet
337,1123.15,1413.12,0.794801574,Gigabit Ethernet,40G Ethernet
338,1123.15,1413.12,0.794801574,Gigabit Ethernet,40G Ethernet
339,1123.15,1413.12,0.794801574,Gigabit Ethernet,40G Ethernet
340,1123.15,1413.12,0.794801574,Gigabit Ethernet,40G Ethernet
341,1123.15,1413.12,0.794801574,Gigabit Ethernet,40G Ethernet
342,1123.15,1413.12,0.794801574,Gigabit Ethernet,40G Ethernet
343,1123,10059.552,0.11163519,Gigabit Ethernet,10G Ethernet
344,1121.13,1397.76,0.802090488,Infiniband,Infiniband EDR
345,1121.13,1397.76,0.802090488,Infiniband,Infiniband EDR
346,1121,2323.2,0.482524105,Gigabit Ethernet,10G Ethernet
347,1110,2164.8,0.512749446,Gigabit Ethernet,25G Ethernet
348,1110,2164.8,0.512749446,Gigabit Ethernet,25G Ethernet
349,1110,2164.8,0.512749446,Gigabit Ethernet,25G Ethernet
350,1110,2164.8,0.512749446,Gigabit Ethernet,25G Ethernet
351,1108,2257.92,0.49071712,Gigabit Ethernet,10G Ethernet
352,1106,2304,0.480034722,Gigabit Ethernet,10G Ethernet
353,1106,2304,0.480034722,Gigabit Ethernet,10G Ethernet
354,1106,1748.39,0.632581975,Infiniband,Infiniband FDR
355,1102,2252.8,0.489169034,Gigabit Ethernet,10G Ethernet
356,1101.6,3360,0.327857143,Gigabit Ethernet,10G Ethernet
357,1101.6,3360,0.327857143,Gigabit Ethernet,10G Ethernet
358,1097.558,1485.6192,0.738788244,Custom Interconnect,Aries interconnect 
359,1089.87,1445.069,0.75419928,Infiniband,Infiniband EDR
360,1088.51,1327.104,0.820214542,Infiniband,Infiniband FDR
361,1087.58,1172.102,0.927888528,Infiniband,Infiniband FDR
362,1086.42,2052.864,0.529221614,Gigabit Ethernet,10G Ethernet
363,1085.46,1509.581,0.719047206,Infiniband,Infiniband FDR
364,1080,9995.04,0.108053595,Gigabit Ethernet,10G Ethernet
365,1080,9995.04,0.108053595,Gigabit Ethernet,10G Ethernet
366,1080,2740.68,0.394062787,Gigabit Ethernet,10G Ethernet
367,1075,1602.7648,0.670716003,Omnipath,Intel Omni-Path
